input_range,reps,entanglement,C,fold_accuracy,fold_balanced_accuracy,fold_roc_auc,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_roc_auc,std_roc_auc,centered_kernel_target_alignment,within_class_similarity_mean,between_class_similarity_mean,within_minus_between_similarity,off_diagonal_mean,off_diagonal_std,effective_rank,minimum_eigenvalue
zero_to_one,1,full,0.1,"[0.5714285714285714, 0.7142857142857143, 0.6785714285714286, 0.8928571428571429, 0.6785714285714286]","[0.5714285714285714, 0.7142857142857143, 0.6785714285714286, 0.8928571428571428, 0.6785714285714286]","[0.6224489795918368, 0.7908163265306123, 0.7448979591836735, 0.9540816326530612, 0.8163265306122449]",0.7071428571428571,0.1044909917023414,0.7071428571428571,0.10449099170234136,0.7857142857142858,0.10736129336785825,0.16984377925897864,0.40718261761194063,0.3359825090874909,0.07120010852444975,0.3713264478514263,0.27785835082824467,4.531138125341164,1.7719533889696569e-15
zero_to_one,1,full,1.0,"[0.6428571428571429, 0.8214285714285714, 0.6785714285714286, 0.9285714285714286, 0.8214285714285714]","[0.6428571428571429, 0.8214285714285714, 0.6785714285714286, 0.9285714285714286, 0.8214285714285714]","[0.6938775510204082, 0.8112244897959183, 0.75, 0.9744897959183674, 0.8520408163265305]",0.7785714285714287,0.10449099170234136,0.7785714285714287,0.10449099170234136,0.8163265306122447,0.0956139328581427,0.16984377925897864,0.40718261761194063,0.3359825090874909,0.07120010852444975,0.3713264478514263,0.27785835082824467,4.531138125341164,1.7719533889696569e-15
zero_to_one,1,full,10.0,"[0.75, 0.8214285714285714, 0.7142857142857143, 1.0, 0.8571428571428571]","[0.75, 0.8214285714285714, 0.7142857142857143, 1.0, 0.8571428571428572]","[0.7295918367346937, 0.8367346938775511, 0.7193877551020409, 1.0, 0.9387755102040817]",0.8285714285714285,0.09948848769417228,0.8285714285714285,0.09948848769417229,0.8448979591836734,0.11134144758738236,0.16984377925897864,0.40718261761194063,0.3359825090874909,0.07120010852444975,0.3713264478514263,0.27785835082824467,4.531138125341164,1.7719533889696569e-15
zero_to_one,1,full,100.0,"[0.6071428571428571, 0.7142857142857143, 0.6785714285714286, 0.8571428571428571, 0.8571428571428571]","[0.6071428571428572, 0.7142857142857143, 0.6785714285714286, 0.8571428571428571, 0.8571428571428572]","[0.6581632653061225, 0.8367346938775511, 0.6836734693877551, 0.9693877551020408, 0.9387755102040817]",0.7428571428571429,0.09948848769417226,0.7428571428571429,0.09948848769417226,0.8173469387755101,0.12762854786738426,0.16984377925897864,0.40718261761194063,0.3359825090874909,0.07120010852444975,0.3713264478514263,0.27785835082824467,4.531138125341164,1.7719533889696569e-15
zero_to_one,2,linear,0.1,"[0.6071428571428571, 0.75, 0.7142857142857143, 0.8571428571428571, 0.7857142857142857]","[0.6071428571428572, 0.75, 0.7142857142857142, 0.8571428571428572, 0.7857142857142857]","[0.6224489795918368, 0.7857142857142857, 0.7755102040816326, 0.9489795918367346, 0.8877551020408163]",0.7428571428571429,0.08268454930564446,0.7428571428571428,0.08268454930564446,0.8040816326530612,0.11148163496936866,0.19909136199979133,0.3749639577355591,0.2635800568838041,0.11138390085175498,0.3188713457958264,0.3390228536330724,4.500226562308755,3.65362338005795e-15
zero_to_one,2,linear,1.0,"[0.6071428571428571, 0.7857142857142857, 0.7142857142857143, 0.8571428571428571, 0.8928571428571429]","[0.6071428571428572, 0.7857142857142857, 0.7142857142857143, 0.8571428571428572, 0.8928571428571428]","[0.7193877551020407, 0.7857142857142857, 0.8112244897959184, 0.9438775510204082, 0.9387755102040816]",0.7714285714285715,0.10251928638862376,0.7714285714285715,0.10251928638862372,0.8397959183673469,0.0881694064376651,0.19909136199979133,0.3749639577355591,0.2635800568838041,0.11138390085175498,0.3188713457958264,0.3390228536330724,4.500226562308755,3.65362338005795e-15
zero_to_one,2,linear,10.0,"[0.7142857142857143, 0.7857142857142857, 0.7857142857142857, 0.9285714285714286, 0.8214285714285714]","[0.7142857142857143, 0.7857142857142857, 0.7857142857142857, 0.9285714285714286, 0.8214285714285714]","[0.6938775510204082, 0.8061224489795918, 0.8316326530612245, 0.9336734693877552, 0.9132653061224489]",0.8071428571428572,0.06998542122237653,0.8071428571428572,0.06998542122237653,0.8357142857142857,0.08558055651535412,0.19909136199979133,0.3749639577355591,0.2635800568838041,0.11138390085175498,0.3188713457958264,0.3390228536330724,4.500226562308755,3.65362338005795e-15
zero_to_one,2,linear,100.0,"[0.75, 0.75, 0.75, 0.7857142857142857, 0.8214285714285714]","[0.75, 0.75, 0.75, 0.7857142857142857, 0.8214285714285714]","[0.7193877551020408, 0.8520408163265306, 0.7857142857142858, 0.8775510204081632, 0.8571428571428572]",0.7714285714285714,0.028571428571428557,0.7714285714285714,0.028571428571428557,0.8183673469387756,0.05831523290705938,0.19909136199979133,0.3749639577355591,0.2635800568838041,0.11138390085175498,0.3188713457958264,0.3390228536330724,4.500226562308755,3.65362338005795e-15
zero_to_one,2,full,0.1,"[0.5, 0.75, 0.6785714285714286, 0.8928571428571429, 0.7142857142857143]","[0.5, 0.75, 0.6785714285714286, 0.8928571428571428, 0.7142857142857143]","[0.6530612244897959, 0.7908163265306123, 0.7704081632653061, 0.9744897959183674, 0.7806122448979592]",0.7071428571428572,0.12657175104763824,0.7071428571428571,0.1265717510476382,0.7938775510204082,0.10313696953872066,0.1889474663305153,0.30004019264724563,0.21313422405382626,0.08690596859341937,0.2562745969527179,0.2792049675761695,6.677841069611719,1.0976581473989e-13
zero_to_one,2,full,1.0,"[0.6785714285714286, 0.75, 0.6785714285714286, 0.9285714285714286, 0.75]","[0.6785714285714286, 0.75, 0.6785714285714286, 0.9285714285714286, 0.75]","[0.6836734693877552, 0.7908163265306122, 0.7397959183673469, 0.9897959183673469, 0.8163265306122448]",0.7571428571428571,0.09147320339189784,0.7571428571428571,0.09147320339189784,0.8040816326530612,0.10338905225706398,0.1889474663305153,0.30004019264724563,0.21313422405382626,0.08690596859341937,0.2562745969527179,0.2792049675761695,6.677841069611719,1.0976581473989e-13
zero_to_one,2,full,10.0,"[0.7142857142857143, 0.8214285714285714, 0.6428571428571429, 0.9285714285714286, 0.75]","[0.7142857142857143, 0.8214285714285714, 0.6428571428571428, 0.9285714285714286, 0.75]","[0.7091836734693878, 0.8673469387755102, 0.673469387755102, 0.9642857142857143, 0.8877551020408163]",0.7714285714285714,0.09741558354989897,0.7714285714285714,0.09741558354989899,0.8204081632653061,0.11081651445092496,0.1889474663305153,0.30004019264724563,0.21313422405382626,0.08690596859341937,0.2562745969527179,0.2792049675761695,6.677841069611719,1.0976581473989e-13
zero_to_one,2,full,100.0,"[0.6428571428571429, 0.75, 0.6428571428571429, 0.8571428571428571, 0.7857142857142857]","[0.6428571428571428, 0.75, 0.6428571428571429, 0.8571428571428572, 0.7857142857142857]","[0.596938775510204, 0.8622448979591836, 0.6530612244897959, 0.903061224489796, 0.9285714285714286]",0.7357142857142857,0.08329931278350426,0.7357142857142857,0.0832993127835043,0.7887755102040817,0.13654418650680325,0.1889474663305153,0.30004019264724563,0.21313422405382626,0.08690596859341937,0.2562745969527179,0.2792049675761695,6.677841069611719,1.0976581473989e-13
